timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
4225572,-0.143,-0.502,-0.211,170.52,-31.03,19.96
4225772,-0.325,-0.717,0.234,142.23,11.97,5.86
4225972,-0.084,-0.785,0.323,-3.05,5.59,-4.63
4226172,-0.170,-0.507,0.264,-91.14,18.77,-20.52
4226372,-0.138,-0.127,-0.176,-173.93,11.46,-60.46
4226572,0.426,0.364,-0.206,-157.27,16.42,-73.90
4226772,0.143,0.795,-0.047,-116.80,62.94,-92.32
4226972,0.054,0.560,0.165,-25.87,-4.17,-24.00
4227172,0.015,0.443,0.100,-17.42,-20.84,-1.43
4227372,0.004,0.349,0.149,16.86,-15.05,20.21
4227572,0.072,0.224,-0.134,90.09,-43.68,49.56
4227772,0.005,-0.005,-0.442,160.75,-69.62,58.96
4227972,-0.131,-0.427,-0.278,175.71,-31.36,19.41
4228172,-0.317,-0.744,0.161,171.33,-11.85,0.28
4228372,-0.113,-0.742,0.454,-40.17,-11.14,-6.71
4228572,-0.114,-0.619,0.259,-71.03,29.05,-13.47
4228772,0.027,-0.290,-0.108,-131.85,39.87,-35.44
4228972,0.162,0.193,-0.382,-117.08,43.23,-43.63
4229172,0.198,0.326,-0.151,-95.23,8.50,-28.76
4229372,0.160,0.455,-0.014,-60.20,23.01,-24.99
4229572,0.067,0.624,0.105,-77.29,36.38,-46.22
4229772,0.043,0.473,0.158,-45.53,13.97,-23.92
4229972,0.023,0.388,0.168,15.40,-14.50,14.22
4230172,0.084,0.282,-0.002,79.31,-36.33,45.79
4230372,0.046,0.091,-0.275,125.12,-57.22,58.70
4230572,-0.073,-0.353,-0.343,180.18,-67.81,49.08
4230772,-0.268,-0.676,0.115,137.03,-36.98,8.43
4230972,-0.202,-0.695,0.660,57.63,-5.66,2.63
4231172,-0.129,-0.772,0.147,-20.73,-6.23,-5.66
4231372,-0.135,-0.412,0.081,-108.24,24.75,-15.21
4231572,-0.072,-0.088,-0.354,-132.73,22.96,-28.76
4231772,0.042,0.287,-0.293,-85.13,4.06,-40.30
4231972,0.164,0.464,-0.098,-87.78,32.38,-37.60
4232172,0.202,0.626,0.020,-96.99,36.51,-52.20
4232372,0.114,0.511,0.131,-29.81,-6.99,-20.61
4232572,0.066,0.462,0.207,0.49,4.56,-4.81
4232772,0.031,0.367,0.148,12.40,-6.85,15.34
4232972,0.083,0.204,-0.090,71.73,-39.59,51.18
4233172,0.096,-0.015,-0.377,153.04,-54.92,75.34
4233372,-0.089,-0.435,-0.263,196.40,-62.96,50.63
4233572,-0.299,-0.696,0.398,148.26,-25.86,4.34
4233772,-0.209,-0.834,0.172,-52.82,4.65,-19.25
4233972,-0.144,-0.590,0.211,-41.47,19.74,-2.08
4234172,-0.133,-0.263,-0.014,-133.41,23.96,-21.13
4234372,0.059,0.179,-0.282,-140.74,22.70,-48.77
4234572,0.207,0.464,-0.065,-121.29,93.17,-66.47
4234772,0.248,0.702,0.029,-107.82,-1.07,-63.07
4234972,0.088,0.477,0.083,-30.89,-20.49,0.24
4235172,0.084,0.395,0.105,17.99,-9.84,16.63
4235372,0.087,0.319,0.004,59.19,-20.21,36.10
4235572,0.080,0.158,-0.279,119.51,-65.05,60.01
4235772,-0.040,-0.295,-0.350,173.55,-74.92,45.62
4235972,-0.261,-0.616,0.083,164.86,-29.14,4.89
4236172,-0.207,-0.711,0.542,30.19,12.49,-2.45
4236372,-0.127,-0.651,0.172,-32.25,11.48,-2.07
4236572,-0.085,-0.381,-0.044,-107.81,16.26,-11.17
4236772,-0.091,-0.056,-0.274,-117.64,30.44,-19.30
4236972,0.071,0.309,-0.297,-96.46,29.82,-33.57
4237172,0.161,0.600,-0.046,-98.88,57.37,-50.90
4237372,0.156,0.589,0.094,-59.61,68.66,-71.79
4237572,0.147,0.449,0.167,-17.51,-19.33,4.41
4237772,0.068,0.408,0.210,7.84,0.47,7.39
4237972,0.018,0.364,0.201,6.65,-3.87,2.14
4238172,0.063,0.177,-0.075,35.38,-39.09,21.81
4238372,0.099,0.058,-0.321,110.53,-60.29,62.97
4238572,-0.080,-0.253,-0.486,204.08,-91.35,61.76
4238772,-0.297,-0.634,0.127,168.60,-18.34,-4.63
4238972,-0.267,-0.756,0.566,13.97,12.34,-3.32
4239172,-0.135,-0.650,0.226,-64.56,18.40,-9.44
4239372,-0.111,-0.266,-0.117,-166.63,8.75,-31.15
4239572,0.104,0.313,-0.363,-143.24,68.17,-51.05
4239772,0.298,0.822,-0.075,-161.56,112.74,-138.57
4239972,0.180,0.492,0.131,-21.41,-22.03,-18.40
4240172,0.095,0.345,0.125,0.71,-7.12,11.14
4240372,0.041,0.344,0.167,40.50,9.03,15.91
4240572,0.124,0.240,-0.022,68.50,-28.59,51.30
4240772,0.099,0.001,-0.285,96.68,-74.11,70.05
4240972,-0.114,-0.402,-0.384,167.48,-70.10,51.75
4241172,-0.266,-0.638,0.110,170.13,-6.59,20.39
4241372,-0.297,-0.639,0.611,10.24,12.49,1.72
4241572,-0.070,-0.760,0.147,-19.08,7.89,-1.07
4241772,-0.162,-0.359,0.140,-113.79,24.12,-33.59
4241972,0.078,0.114,-0.153,-178.46,-12.65,-66.71
4242172,0.310,0.492,-0.130,-166.52,109.64,-98.28
4242372,0.250,0.714,-0.065,-96.31,50.58,-105.87
4242572,0.112,0.411,0.129,-3.56,-25.76,17.09
4242772,0.034,0.412,0.154,20.26,-10.75,17.63
4242972,0.049,0.353,0.109,22.39,1.39,9.50
4243172,0.152,0.125,-0.283,73.44,-100.59,76.88
4243372,0.004,-0.152,-0.576,188.28,-90.06,59.32
4243572,-0.197,-0.526,-0.220,240.21,-45.04,5.93
4243772,-0.267,-0.635,0.750,56.18,15.45,-5.76
4243972,-0.155,-0.826,0.142,-26.48,4.26,-3.60
4244172,-0.184,-0.484,0.204,-81.35,19.53,-6.48
4244372,-0.017,-0.019,-0.166,-197.08,63.38,-33.02
4244572,0.269,0.761,-0.484,-198.14,66.82,-107.32
4244772,0.140,0.641,-0.048,-91.56,2.94,-59.92
4244972,0.060,0.454,0.091,-47.57,-4.33,-18.51
4245172,0.048,0.400,0.178,19.74,4.15,9.43
4245372,-0.026,0.483,0.257,17.67,-12.94,24.72
4245572,0.020,0.210,0.078,-28.51,1.23,-14.88
4245772,0.190,0.002,-0.436,102.05,-77.07,60.47
4245972,0.133,-0.094,-0.559,252.04,-66.52,73.30
4246172,-0.371,-0.529,0.153,163.33,-32.58,4.34
4246372,-0.338,-0.790,0.703,-14.95,26.51,-5.86
4246572,-0.158,-0.454,0.266,-153.72,36.67,-38.43
4246772,0.180,0.230,-0.339,-211.17,60.15,-59.11
4246972,0.233,0.650,-0.368,-186.08,71.58,-123.69
4247172,0.155,0.250,0.030,-80.14,-1.44,-22.25
4247372,-0.060,0.267,0.135,9.14,-13.17,13.53
4247572,0.231,0.196,-0.222,128.31,-70.05,71.39
4247772,0.171,0.101,-0.612,252.04,-111.21,90.34
4247972,-0.295,-0.460,0.203,151.67,-32.62,-4.44
4248172,-0.162,-0.617,0.993,126.96,-11.60,-3.03
4248372,-0.242,-0.891,0.264,-31.68,11.33,-12.07
4248572,-0.141,-0.528,0.029,-131.39,28.74,-16.40
4248772,-0.014,-0.102,-0.321,-167.59,35.79,-29.30
4248972,0.152,0.558,-0.330,-144.02,63.31,-68.28
4249172,0.308,0.600,-0.071,-83.20,107.64,-111.21
4249372,0.093,0.462,0.114,-28.76,-11.88,-13.83
4249572,0.076,0.398,0.121,1.48,-12.43,11.79
4249772,0.070,0.348,0.167,7.33,38.92,3.32
4249972,0.132,0.113,-0.307,113.53,-124.38,97.87
4250172,-0.027,-0.172,-0.440,197.11,-78.59,54.25
4250372,-0.241,-0.587,-0.049,173.74,-16.30,-6.82
4250572,-0.300,-0.721,0.556,140.67,-15.72,10.92
4250772,-0.182,-0.779,0.298,-43.08,4.46,-2.65
4250972,-0.113,-0.434,0.142,-135.39,21.23,-25.28
4251172,-0.025,-0.131,-0.332,-176.98,66.89,-48.73
4251372,0.213,0.408,-0.343,-129.46,3.92,-42.18
4251572,0.162,0.747,-0.103,-102.14,30.86,-51.32
4251772,0.293,0.524,0.033,-38.08,65.70,-68.05
4251972,-0.028,0.471,0.215,-11.96,-2.90,5.56
4252172,0.063,0.360,0.108,33.99,-24.41,34.82
4252372,0.055,0.246,-0.070,59.97,-42.97,45.43
4252572,0.097,-0.059,-0.343,127.43,-77.10,75.75
4252772,-0.129,-0.429,-0.289,181.38,-49.43,45.19
4252972,-0.251,-0.746,0.225,180.99,-17.88,11.14
4253172,-0.318,-0.717,0.556,15.83,7.88,7.51
4253372,-0.161,-0.713,0.253,-28.05,-1.10,-3.79
4253572,-0.157,-0.387,0.140,-99.08,14.64,-19.90
4253772,0.073,-0.083,-0.335,-154.46,66.90,-35.53
4253972,0.276,0.400,-0.323,-133.65,23.59,-54.81
4254172,0.328,0.684,-0.215,-150.47,16.70,-58.10
4254372,0.049,0.643,0.012,-39.67,-5.57,-25.57
4254572,0.077,0.463,0.065,0.92,-2.91,3.60
4254772,-0.054,0.499,0.132,-4.27,19.03,3.43
4254972,0.065,0.245,-0.060,57.90,-34.03,31.40
4255172,0.072,0.074,-0.288,127.63,-53.49,53.84
4255372,-0.031,-0.319,-0.371,174.59,-66.16,49.89
4255572,-0.215,-0.597,0.046,199.89,-30.68,25.07
4255772,-0.417,-0.685,0.758,38.34,-8.90,-3.28
4255972,-0.187,-0.747,0.285,-16.58,6.01,1.46
4256172,-0.162,-0.499,0.173,-87.78,19.51,-8.68
4256372,-0.027,-0.126,-0.150,-140.52,34.68,-18.95
4256572,0.064,0.230,-0.367,-136.65,37.25,-25.66
4256772,0.152,0.514,-0.322,-98.60,36.83,-45.13
4256972,0.263,0.682,-0.019,-108.62,50.90,-45.55
4257172,0.155,0.525,0.112,-7.27,1.60,-12.69
4257372,0.096,0.471,0.124,2.68,-1.63,0.65
4257572,0.099,0.325,0.051,28.99,-23.00,26.21
4257772,0.081,0.179,-0.253,111.40,-66.21,61.95
4257972,0.020,-0.202,-0.328,166.57,-59.86,54.78
4258172,-0.192,-0.524,0.021,148.78,-34.13,21.65
4258372,-0.250,-0.687,0.368,144.77,0.99,13.35
4258572,-0.141,-0.724,0.275,-47.29,-11.24,-8.10
4258772,-0.173,-0.466,0.262,-88.10,31.83,-9.00
4258972,-0.027,-0.164,-0.168,-141.68,19.17,-21.69
