timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1916585,-0.001,0.002,-0.002,-0.18,0.16,-0.32
1916785,-0.000,0.003,0.001,-0.59,0.01,-0.51
1916985,0.004,-0.003,0.002,-0.19,0.10,-0.30
1917185,-0.001,0.003,-0.002,-0.59,0.07,-0.32
1917385,0.002,0.003,-0.002,-0.08,0.18,-0.34
1917585,-0.001,0.002,-0.000,-0.58,0.09,-0.39
1917785,-0.002,0.002,0.000,-0.31,0.12,-0.37
1917985,0.001,-0.004,-0.000,-0.61,0.06,-0.39
1918185,0.001,0.001,-0.001,-0.46,0.09,-0.32
1918385,-0.000,0.003,0.003,-0.56,-0.00,-0.32
1918585,0.000,0.002,-0.002,-0.11,0.06,-0.42
1918785,0.000,-0.001,-0.001,-0.31,0.10,-0.39
1918985,0.001,0.003,0.001,-0.17,0.13,-0.26
1919185,0.000,-0.003,-0.001,-0.43,0.07,-0.40
1919385,-0.000,-0.000,-0.001,-0.30,0.11,-0.34
1919585,-0.002,-0.002,0.001,-0.28,0.12,-0.35
